chr	start	end	miRNA
chr14	19969140	19969146	miR-190-1
chr14	19970496	19970502	miR-190-1
chr14	27287920	27287926	miR-190-1
chr14	45838963	45838969	miR-190-1
chr14	46940687	46940693	miR-190-1
chr14	46940687	46940693	miR-190-1
chr14	62183703	62183709	miR-190-1
chr14	63589945	63589951	miR-190-1
chr14	77541027	77541033	miR-190-1
chr14	83483475	83483481	miR-190-1
chr14	97930228	97930234	miR-190-1
chr14	101123587	101123593	miR-190-1
chr14	29253099	29253105	miR-190-1
chr14	38508237	38508243	miR-190-1
chr14	45552354	45552360	miR-190-1
chr14	57397365	57397371	miR-190-1
chr14	58733107	58733113	miR-190-1
chr14	93537815	93537821	miR-190-1
chr14	92225004	92225010	miR-190-1
chr14	22850408	22850414	miR-190-1
chr15	24819794	24819800	miR-190-1
chr15	24819794	24819800	miR-190-1
chr15	24819794	24819800	miR-190-1
chr15	30471132	30471138	miR-190-1
chr15	36634509	36634515	miR-190-1
chr15	36736680	36736686	miR-190-1
chr15	38364264	38364270	miR-190-1
chr15	38364264	38364270	miR-190-1
chr15	38364264	38364270	miR-190-1
chr15	62023404	62023410	miR-190-1
chr15	69388144	69388150	miR-190-1
chr15	80490350	80490356	miR-190-1
chr15	81284140	81284146	miR-190-1
chr15	93961361	93961367	miR-190-1
chr15	94372239	94372245	miR-190-1
chr15	95025248	95025254	miR-190-1
chr15	98834926	98834932	miR-190-1
chr15	99936694	99936700	miR-190-1
chr15	32948427	32948433	miR-190-1
chr15	38796254	38796260	miR-190-1
chr15	45350751	45350757	miR-190-1
chr15	64988898	64988904	miR-190-1
chr15	71060674	71060680	miR-190-1
chr15	73085050	73085056	miR-190-1
chr15	101099592	101099598	miR-190-1
chr15	101099592	101099598	miR-190-1
chr15	52044685	52044691	miR-190-1
chr15	93324362	93324368	miR-190-1
chr15	89008863	89008869	miR-190-1
chr15	25349750	25349756	miR-190-1
chr16	1348927	1348933	miR-190-1
chr16	8419942	8419948	miR-190-1
chr16	9847376	9847382	miR-190-1
chr16	18061515	18061521	miR-190-1
chr16	18061515	18061521	miR-190-1
chr16	23681740	23681746	miR-190-1
chr16	29230526	29230532	miR-190-1
chr16	32747598	32747604	miR-190-1
chr16	34597802	34597808	miR-190-1
chr16	34990836	34990842	miR-190-1
chr16	46737318	46737324	miR-190-1
chr16	49501804	49501810	miR-190-1
chr16	50681005	50681011	miR-190-1
chr16	54400675	54400681	miR-190-1
chr16	55575283	55575289	miR-190-1
chr16	60086381	60086387	miR-190-1
chr16	63094218	63094224	miR-190-1
chr16	66543547	66543553	miR-190-1
chr16	73436013	73436019	miR-190-1
chr16	74481406	74481412	miR-190-1
chr16	80632740	80632746	miR-190-1
chr16	81423561	81423567	miR-190-1
chr16	2611791	2611797	miR-190-1
chr16	2648349	2648355	miR-190-1
chr16	15835234	15835240	miR-190-1
chr16	30886577	30886583	miR-190-1
chr16	50703533	50703539	miR-190-1
chr16	71497996	71498002	miR-190-1
chr16	89282063	89282069	miR-190-1
chr16	89282382	89282388	miR-190-1
chr16	56974950	56974956	miR-190-1
chr16	56974950	56974956	miR-190-1
chr16	75492711	75492717	miR-190-1
chr16	75492787	75492793	miR-190-1
chr16	3533393	3533399	miR-190-1
chr16	70068203	70068209	miR-190-1
chr16	70068203	70068209	miR-190-1
chr16	70068203	70068209	miR-190-1
chr17	1615330	1615336	miR-190-1
chr17	1615330	1615336	miR-190-1
chr17	1615330	1615336	miR-190-1
chr17	13813259	13813265	miR-190-1
chr17	15171384	15171390	miR-190-1
chr17	16557936	16557942	miR-190-1
chr17	17139195	17139201	miR-190-1
chr17	21921877	21921883	miR-190-1
chr17	21935448	21935454	miR-190-1
chr17	25325139	25325145	miR-190-1
chr17	33401328	33401334	miR-190-1
chr17	48094177	48094183	miR-190-1
chr17	58073395	58073401	miR-190-1
chr17	58073395	58073401	miR-190-1
chr17	26729958	26729964	miR-190-1
chr17	27966732	27966738	miR-190-1
chr17	32474029	32474035	miR-190-1
chr17	39565661	39565667	miR-190-1
chr17	39565661	39565667	miR-190-1
chr17	60777110	60777116	miR-190-1
chr17	72966832	72966838	miR-190-1
chr17	79205623	79205629	miR-190-1
chr17	46457659	46457665	miR-190-1
chr17	74560822	74560828	miR-190-1
chr17	74560822	74560828	miR-190-1
chr17	74560822	74560828	miR-190-1
chr17	13796089	13796095	miR-190-1
chr17	13694131	13694137	miR-190-1
chr17	13796089	13796095	miR-190-1
chr17	13796089	13796095	miR-190-1
chr18	1174799	1174805	miR-190-1
chr18	1174799	1174805	miR-190-1
chr18	1647072	1647078	miR-190-1
chr18	14972790	14972796	miR-190-1
chr18	14972790	14972796	miR-190-1
chr18	22097228	22097234	miR-190-1
chr18	31133982	31133988	miR-190-1
chr18	53445207	53445213	miR-190-1
chr18	53788677	53788683	miR-190-1
chr18	66881024	66881030	miR-190-1
chr18	68049071	68049077	miR-190-1
chr18	652702	652708	miR-190-1
chr18	738272	738278	miR-190-1
chr18	6729054	6729060	miR-190-1
chr18	12443208	12443214	miR-190-1
chr18	13520380	13520386	miR-190-1
chr18	13522426	13522432	miR-190-1
chr18	29136602	29136608	miR-190-1
chr18	29136602	29136608	miR-190-1
chr18	738272	738278	miR-190-1
chr18	43108187	43108193	miR-190-1
chr18	43108187	43108193	miR-190-1
chr19	12345609	12345615	miR-190-1
chr19	12456920	12456926	miR-190-1
chr19	12457678	12457684	miR-190-1
chr19	13242658	13242664	miR-190-1
chr19	15946550	15946556	miR-190-1
chr19	15946550	15946556	miR-190-1
chr19	15946550	15946556	miR-190-1
chr19	20930950	20930956	miR-190-1
chr19	20933685	20933691	miR-190-1
chr19	21668931	21668937	miR-190-1
chr19	21671195	21671201	miR-190-1
chr19	21672549	21672555	miR-190-1
chr19	21673880	21673886	miR-190-1
chr19	21674023	21674029	miR-190-1
chr19	21676079	21676085	miR-190-1
chr19	21676295	21676301	miR-190-1
chr19	21676442	21676448	miR-190-1
chr19	21676514	21676520	miR-190-1
chr19	21676582	21676588	miR-190-1
chr19	21681052	21681058	miR-190-1
chr19	21681344	21681350	miR-190-1
chr19	21681550	21681556	miR-190-1
chr19	21668931	21668937	miR-190-1
chr19	21672549	21672555	miR-190-1
chr19	21674023	21674029	miR-190-1
chr19	21676079	21676085	miR-190-1
chr19	21676295	21676301	miR-190-1
chr19	21676442	21676448	miR-190-1
chr19	21676514	21676520	miR-190-1
chr19	21676582	21676588	miR-190-1
chr19	21681052	21681058	miR-190-1
chr19	21685998	21686004	miR-190-1
chr19	21681052	21681058	miR-190-1
chr19	21681344	21681350	miR-190-1
chr19	21681550	21681556	miR-190-1
chr19	21777369	21777375	miR-190-1
chr19	23197888	23197894	miR-190-1
chr19	23277932	23277938	miR-190-1
chr19	23281191	23281197	miR-190-1
chr19	23582434	23582440	miR-190-1
chr19	23582621	23582627	miR-190-1
chr19	23582434	23582440	miR-190-1
chr19	23582621	23582627	miR-190-1
chr19	24232326	24232332	miR-190-1
chr19	24232326	24232332	miR-190-1
chr19	32079990	32079996	miR-190-1
chr19	37176469	37176475	miR-190-1
chr19	38321910	38321916	miR-190-1
chr19	40526400	40526406	miR-190-1
chr19	42338255	42338261	miR-190-1
chr19	57359491	57359497	miR-190-1
chr19	58941215	58941221	miR-190-1
chr19	38078041	38078047	miR-190-1
chr19	38078041	38078047	miR-190-1
chr19	38078041	38078047	miR-190-1
chr19	40598568	40598574	miR-190-1
chr19	17407332	17407338	miR-190-1
chr19	56823619	56823625	miR-190-1
chr19	29461537	29461543	miR-190-1
chr19	29461537	29461543	miR-190-1
chr19	29461537	29461543	miR-190-1
chr19	29461537	29461543	miR-190-1
chr19	29882414	29882420	miR-190-1
chr20	7283120	7283126	miR-190-1
chr20	12916373	12916379	miR-190-1
chr20	29514441	29514447	miR-190-1
chr20	34637671	34637677	miR-190-1
chr20	36306394	36306400	miR-190-1
chr20	36307407	36307413	miR-190-1
chr20	37043890	37043896	miR-190-1
chr20	45530251	45530257	miR-190-1
chr20	11890912	11890918	miR-190-1
chr20	21380675	21380681	miR-190-1
chr20	25658520	25658526	miR-190-1
chr20	57399122	57399128	miR-190-1
chr20	8001482	8001488	miR-190-1
chr20	18768600	18768606	miR-190-1
chr20	48914806	48914812	miR-190-1
chr20	26168522	26168528	miR-190-1
chr20	26188505	26188511	miR-190-1
chr20	26188505	26188511	miR-190-1
chr20	26168522	26168528	miR-190-1
chr20	57439121	57439127	miR-190-1
chr21	14388945	14388951	miR-190-1
chr21	16195241	16195247	miR-190-1
chr21	16196689	16196695	miR-190-1
chr21	16209762	16209768	miR-190-1
chr21	21265694	21265700	miR-190-1
chr21	25261121	25261127	miR-190-1
chr21	25261871	25261877	miR-190-1
chr21	40251650	40251656	miR-190-1
chr21	43444086	43444092	miR-190-1
chr21	35317006	35317012	miR-190-1
chr21	47656186	47656192	miR-190-1
chr21	47662817	47662823	miR-190-1
chr21	47662817	47662823	miR-190-1
chr21	47662817	47662823	miR-190-1
chr21	47650228	47650234	miR-190-1
chr21	40591571	40591577	miR-190-1
chr21	45753484	45753490	miR-190-1
chr21	37504271	37504277	miR-190-1
chr21	37504271	37504277	miR-190-1
chr22	17131581	17131587	miR-190-1
chr22	17131581	17131587	miR-190-1
chr22	20350358	20350364	miR-190-1
chr22	21079259	21079265	miR-190-1
chr22	26293909	26293915	miR-190-1
chr22	31368094	31368100	miR-190-1
chr22	31368094	31368100	miR-190-1
chr22	39872796	39872802	miR-190-1
chr22	16148072	16148078	miR-190-1
chr22	16148224	16148230	miR-190-1
chr22	21546346	21546352	miR-190-1
chr22	21546346	21546352	miR-190-1
chr22	34133551	34133557	miR-190-1
chr22	34133551	34133557	miR-190-1
chr22	34133551	34133557	miR-190-1
chr22	34133551	34133557	miR-190-1
chrX	43085283	43085289	miR-190-1
chrX	73042698	73042704	miR-190-1
chrX	73042698	73042704	miR-190-1
chrX	18706787	18706793	miR-190-1
chrX	73421448	73421454	miR-190-1
chrX	73423383	73423389	miR-190-1
chrX	101895141	101895147	miR-190-1
chrX	115034052	115034058	miR-190-1
chrX	135724451	135724457	miR-190-1
chrX	135724451	135724457	miR-190-1
chrY	25111665	25111671	miR-190-1
chrY	25118690	25118696	miR-190-1
chrY	25118834	25118840	miR-190-1
chrY	26745406	26745412	miR-190-1
chrY	26752431	26752437	miR-190-1
chrY	26752575	26752581	miR-190-1
chrY	20749378	20749384	miR-190-1
chrY	20749378	20749384	miR-190-1
chrY	6110698	6110704	miR-190-1
chrY	21094517	21094523	miR-190-1
chr1	854800	854806	miR-194-2
chr1	8866972	8866978	miR-194-2
chr1	30614284	30614290	miR-194-2
chr1	48229968	48229974	miR-194-2
chr1	53708740	53708746	miR-194-2
chr1	56197852	56197858	miR-194-2
chr1	60254458	60254464	miR-194-2
chr1	95817152	95817158	miR-194-2
chr1	98432934	98432940	miR-194-2
chr1	98736417	98736423	miR-194-2
chr1	108615138	108615144	miR-194-2
chr1	113555611	113555617	miR-194-2
chr1	116708415	116708421	miR-194-2
chr1	121103280	121103286	miR-194-2
chr1	142635806	142635812	miR-194-2
chr1	144090478	144090484	miR-194-2
chr1	156608827	156608833	miR-194-2
chr1	158173654	158173660	miR-194-2
chr1	173143486	173143492	miR-194-2
chr1	174124765	174124771	miR-194-2
chr1	174124765	174124771	miR-194-2
chr1	174124765	174124771	miR-194-2
chr1	174124765	174124771	miR-194-2
chr1	181061204	181061210	miR-194-2
chr1	185626239	185626245	miR-194-2
chr1	190770546	190770552	miR-194-2
chr1	190770701	190770707	miR-194-2
chr1	199361124	199361130	miR-194-2
chr1	202601944	202601950	miR-194-2
chr1	206299678	206299684	miR-194-2
chr1	209602230	209602236	miR-194-2
chr1	209602230	209602236	miR-194-2
chr1	209602230	209602236	miR-194-2
chr1	221506990	221506996	miR-194-2
chr1	222157890	222157896	miR-194-2
chr1	223000787	223000793	miR-194-2
chr1	223000787	223000793	miR-194-2
chr1	223000787	223000793	miR-194-2
chr1	232314921	232314927	miR-194-2
chr1	238699727	238699733	miR-194-2
chr1	2076490	2076496	miR-194-2
chr1	8939859	8939865	miR-194-2
chr1	15912633	15912639	miR-194-2
chr1	15913828	15913834	miR-194-2
chr1	35227377	35227383	miR-194-2
chr1	63175960	63175966	miR-194-2
chr1	89006248	89006254	miR-194-2
chr1	89006248	89006254	miR-194-2
chr1	95532721	95532727	miR-194-2
chr1	110605058	110605064	miR-194-2
chr1	117568351	117568357	miR-194-2
chr1	151739308	151739314	miR-194-2
chr1	152339122	152339128	miR-194-2
chr1	154551729	154551735	miR-194-2
chr1	163181346	163181352	miR-194-2
chr1	163182137	163182143	miR-194-2
chr1	167021959	167021965	miR-194-2
chr1	169073958	169073964	miR-194-2
chr1	178329553	178329559	miR-194-2
chr1	206553483	206553489	miR-194-2
chr1	212504989	212504995	miR-194-2
chr1	228458229	228458235	miR-194-2
chr1	228462644	228462650	miR-194-2
chr1	228462644	228462650	miR-194-2
chr1	231014686	231014692	miR-194-2
chr1	246937063	246937069	miR-194-2
chr1	246938005	246938011	miR-194-2
chr1	65959714	65959720	miR-194-2
chr1	84446476	84446482	miR-194-2
chr1	167349594	167349600	miR-194-2
chr1	17727844	17727850	miR-194-2
chr1	17727844	17727850	miR-194-2
chr2	4005583	4005589	miR-194-2
chr2	8862678	8862684	miR-194-2
chr2	9249897	9249903	miR-194-2
chr2	13866991	13866997	miR-194-2
chr2	18968801	18968807	miR-194-2
chr2	21444119	21444125	miR-194-2
chr2	21444119	21444125	miR-194-2
chr2	47419866	47419872	miR-194-2
chr2	47419866	47419872	miR-194-2
chr2	64842855	64842861	miR-194-2
chr2	64842855	64842861	miR-194-2
chr2	65682933	65682939	miR-194-2
chr2	108023747	108023753	miR-194-2
chr2	108171869	108171875	miR-194-2
chr2	108171869	108171875	miR-194-2
chr2	112101645	112101651	miR-194-2
chr2	112101645	112101651	miR-194-2
chr2	112101645	112101651	miR-194-2
chr2	112101645	112101651	miR-194-2
chr2	112101645	112101651	miR-194-2
chr2	112101645	112101651	miR-194-2
chr2	112037175	112037181	miR-194-2
chr2	128601899	128601905	miR-194-2
chr2	162105154	162105160	miR-194-2
chr2	162105287	162105293	miR-194-2
chr2	174676030	174676036	miR-194-2
chr2	177710862	177710868	miR-194-2
chr2	177710862	177710868	miR-194-2
chr2	182263180	182263186	miR-194-2
chr2	195624845	195624851	miR-194-2
chr2	201578848	201578854	miR-194-2
chr2	201689822	201689828	miR-194-2
chr2	214018329	214018335	miR-194-2
chr2	238533903	238533909	miR-194-2
chr2	239930582	239930588	miR-194-2
chr2	27285397	27285403	miR-194-2
chr2	28532055	28532061	miR-194-2
chr2	38257393	38257399	miR-194-2
chr2	38358173	38358179	miR-194-2
chr2	55567155	55567161	miR-194-2
chr2	55567155	55567161	miR-194-2
chr2	64478387	64478393	miR-194-2
chr2	64478387	64478393	miR-194-2
chr2	64478387	64478393	miR-194-2
chr2	64478387	64478393	miR-194-2
chr2	111856970	111856976	miR-194-2
chr2	114182570	114182576	miR-194-2
chr2	122485601	122485607	miR-194-2
chr2	179448295	179448301	miR-194-2
chr2	179448295	179448301	miR-194-2
chr2	179448295	179448301	miR-194-2
chr2	179413859	179413865	miR-194-2
chr2	179441953	179441959	miR-194-2
chr2	211189549	211189555	miR-194-2
chr2	211189549	211189555	miR-194-2
chr2	215812636	215812642	miR-194-2
chr2	220253549	220253555	miR-194-2
chr2	231758758	231758764	miR-194-2
chr2	233451190	233451196	miR-194-2
chr2	233451190	233451196	miR-194-2
chr2	233451190	233451196	miR-194-2
chr2	237963120	237963126	miR-194-2
chr2	237994280	237994286	miR-194-2
chr2	241522252	241522258	miR-194-2
chr2	241522335	241522341	miR-194-2
chr2	11822502	11822508	miR-194-2
chr2	11822502	11822508	miR-194-2
chr2	37438226	37438232	miR-194-2
chr2	69688579	69688585	miR-194-2
chr2	31750837	31750843	miR-194-2
chr2	31750837	31750843	miR-194-2
chr2	200773846	200773852	miR-194-2
chr2	200773846	200773852	miR-194-2
chr2	200773846	200773852	miR-194-2
chr2	200773846	200773852	miR-194-2
chr2	200773846	200773852	miR-194-2
chr2	200773846	200773852	miR-194-2
chr2	200773846	200773852	miR-194-2
chr2	200773846	200773852	miR-194-2
chr2	200773846	200773852	miR-194-2
chr2	200773846	200773852	miR-194-2
chr2	200773846	200773852	miR-194-2
chr2	200761246	200761252	miR-194-2
chr2	200773846	200773852	miR-194-2
chr2	200761246	200761252	miR-194-2
chr2	200773846	200773852	miR-194-2
chr2	200761246	200761252	miR-194-2
chr2	200773846	200773852	miR-194-2
chr2	200773846	200773852	miR-194-2
chr2	200773846	200773852	miR-194-2
chr2	200773846	200773852	miR-194-2
chr2	200773846	200773852	miR-194-2
chr2	200761246	200761252	miR-194-2
chr2	200773846	200773852	miR-194-2
chr2	200773846	200773852	miR-194-2
chr2	166805105	166805111	miR-194-2
chr3	886851	886857	miR-194-2
chr3	4792929	4792935	miR-194-2
chr3	38534173	38534179	miR-194-2
chr3	44163150	44163156	miR-194-2
chr3	55212436	55212442	miR-194-2
chr3	59496175	59496181	miR-194-2
chr3	84717209	84717215	miR-194-2
chr3	84795412	84795418	miR-194-2
chr3	110248270	110248276	miR-194-2
chr3	148029928	148029934	miR-194-2
chr3	172309898	172309904	miR-194-2
chr3	172977565	172977571	miR-194-2
chr3	181157765	181157771	miR-194-2
chr3	186175249	186175255	miR-194-2
chr3	186175249	186175255	miR-194-2
chr3	187825070	187825076	miR-194-2
chr3	195413105	195413111	miR-194-2
chr3	405081	405087	miR-194-2
chr3	15297960	15297966	miR-194-2
chr3	21620768	21620774	miR-194-2
chr3	21621442	21621448	miR-194-2
chr3	28798674	28798680	miR-194-2
chr3	28798674	28798680	miR-194-2
chr3	28798674	28798680	miR-194-2
chr3	43388820	43388826	miR-194-2
chr3	46448540	46448546	miR-194-2
chr3	63409391	63409397	miR-194-2
chr3	114085663	114085669	miR-194-2
chr3	114085663	114085669	miR-194-2
chr3	114085663	114085669	miR-194-2
chr3	116428624	116428630	miR-194-2
chr3	129042400	129042406	miR-194-2
chr3	129042400	129042406	miR-194-2
chr3	132468053	132468059	miR-194-2
chr3	146307475	146307481	miR-194-2
chr3	158460839	158460845	miR-194-2
chr3	158460839	158460845	miR-194-2
chr3	169497047	169497053	miR-194-2
chr3	169512857	169512863	miR-194-2
chr3	178464777	178464783	miR-194-2
chr3	186916430	186916436	miR-194-2
chr3	187869559	187869565	miR-194-2
chr3	196050336	196050342	miR-194-2
chr3	32279293	32279299	miR-194-2
chr3	71620279	71620285	miR-194-2
chr3	196641083	196641089	miR-194-2
chr4	11477189	11477195	miR-194-2
chr4	11477293	11477299	miR-194-2
chr4	25871039	25871045	miR-194-2
chr4	47843893	47843899	miR-194-2
chr4	55242459	55242465	miR-194-2
chr4	80497062	80497068	miR-194-2
chr4	80497062	80497068	miR-194-2
chr4	106058572	106058578	miR-194-2
chr4	117117879	117117885	miR-194-2
chr4	117117879	117117885	miR-194-2
chr4	146974227	146974233	miR-194-2
chr4	147929134	147929140	miR-194-2
chr4	150070902	150070908	miR-194-2
chr4	172214841	172214847	miR-194-2
chr4	174515661	174515667	miR-194-2
chr4	185262643	185262649	miR-194-2
chr4	189377882	189377888	miR-194-2
chr4	189459104	189459110	miR-194-2
chr4	189377882	189377888	miR-194-2
chr4	189377882	189377888	miR-194-2
chr4	189700096	189700102	miR-194-2
chr4	189717524	189717530	miR-194-2
chr4	1147391	1147397	miR-194-2
chr4	16228717	16228723	miR-194-2
chr4	16228717	16228723	miR-194-2
chr4	16228717	16228723	miR-194-2
chr4	16228717	16228723	miR-194-2
chr4	38626792	38626798	miR-194-2
chr4	83815475	83815481	miR-194-2
chr4	83815475	83815481	miR-194-2
chr4	83815475	83815481	miR-194-2
chr4	90761048	90761054	miR-194-2
chr4	96471660	96471666	miR-194-2
chr4	100174116	100174122	miR-194-2
chr4	104470008	104470014	miR-194-2
chr4	104470008	104470014	miR-194-2
chr4	108794555	108794561	miR-194-2
chr4	121005001	121005007	miR-194-2
chr4	121006218	121006224	miR-194-2
chr4	141054251	141054257	miR-194-2
chr4	141205864	141205870	miR-194-2
chr4	145011209	145011215	miR-194-2
chr4	146563684	146563690	miR-194-2
chr4	54470148	54470154	miR-194-2
chr4	184908988	184908994	miR-194-2
chr4	184909869	184909875	miR-194-2
chr4	43347562	43347568	miR-194-2
chr5	6588165	6588171	miR-194-2
chr5	6702817	6702823	miR-194-2
chr5	9658854	9658860	miR-194-2
chr5	18966315	18966321	miR-194-2
chr5	25321142	25321148	miR-194-2
chr5	33025702	33025708	miR-194-2
chr5	37871605	37871611	miR-194-2
chr5	56910150	56910156	miR-194-2
chr5	70329225	70329231	miR-194-2
chr5	71876788	71876794	miR-194-2
chr5	87963050	87963056	miR-194-2
chr5	87963050	87963056	miR-194-2
chr5	87963050	87963056	miR-194-2
chr5	87963050	87963056	miR-194-2
chr5	87963050	87963056	miR-194-2
chr5	87963050	87963056	miR-194-2
chr5	91740451	91740457	miR-194-2
chr5	91742205	91742211	miR-194-2
chr5	91628280	91628286	miR-194-2
chr5	114423679	114423685	miR-194-2
chr5	139152341	139152347	miR-194-2
chr5	148801519	148801525	miR-194-2
chr5	169624783	169624789	miR-194-2
chr5	169624783	169624789	miR-194-2
chr5	169760857	169760863	miR-194-2
chr5	172870924	172870930	miR-194-2
chr5	10249565	10249571	miR-194-2
chr5	10265376	10265382	miR-194-2
chr5	10267062	10267068	miR-194-2
chr5	36668691	36668697	miR-194-2
chr5	38557975	38557981	miR-194-2
chr5	43288509	43288515	miR-194-2
chr5	43572809	43572815	miR-194-2
chr5	50674102	50674108	miR-194-2
chr5	50674102	50674108	miR-194-2
chr5	60955183	60955189	miR-194-2
chr5	72112066	72112072	miR-194-2
chr5	72761191	72761197	miR-194-2
chr5	74895126	74895132	miR-194-2
chr5	75903258	75903264	miR-194-2
chr5	79263412	79263418	miR-194-2
chr5	96078139	96078145	miR-194-2
chr5	101841274	101841280	miR-194-2
chr5	101841274	101841280	miR-194-2
chr5	131805838	131805844	miR-194-2
chr5	134735308	134735314	miR-194-2
chr5	135469435	135469441	miR-194-2
chr5	147670323	147670329	miR-194-2
chr5	150891590	150891596	miR-194-2
chr5	151034973	151034979	miR-194-2
chr5	159623614	159623620	miR-194-2
chr5	168094729	168094735	miR-194-2
chr5	169816505	169816511	miR-194-2
chr5	139544341	139544347	miR-194-2
chr5	92745354	92745360	miR-194-2
chr6	2273629	2273635	miR-194-2
chr6	10452356	10452362	miR-194-2
chr6	19730715	19730721	miR-194-2
chr6	22151306	22151312	miR-194-2
chr6	28828137	28828143	miR-194-2
chr6	29191769	29191775	miR-194-2
chr6	30756614	30756620	miR-194-2
chr6	30756614	30756620	miR-194-2
chr6	45543804	45543810	miR-194-2
chr6	53428874	53428880	miR-194-2
chr6	53428874	53428880	miR-194-2
chr6	53428874	53428880	miR-194-2
chr6	53428874	53428880	miR-194-2
chr6	68599224	68599230	miR-194-2
chr6	107143528	107143534	miR-194-2
chr6	107165385	107165391	miR-194-2
chr6	107165385	107165391	miR-194-2
chr6	108477533	108477539	miR-194-2
chr6	108477533	108477539	miR-194-2
chr6	132411745	132411751	miR-194-2
chr6	132457979	132457985	miR-194-2
chr6	134750308	134750314	miR-194-2
chr6	146057737	146057743	miR-194-2
chr6	164505235	164505241	miR-194-2
chr6	3311976	3311982	miR-194-2
chr6	69344289	69344295	miR-194-2
chr6	96024767	96024773	miR-194-2
chr6	111631525	111631531	miR-194-2
chr6	111632579	111632585	miR-194-2
chr6	135626276	135626282	miR-194-2
chr6	136385605	136385611	miR-194-2
chr6	139017666	139017672	miR-194-2
chr6	139504476	139504482	miR-194-2
chr6	143828164	143828170	miR-194-2
chr6	147182977	147182983	miR-194-2
chr6	150117768	150117774	miR-194-2
chr6	159463472	159463478	miR-194-2
chr6	159463472	159463478	miR-194-2
chr6	124150045	124150051	miR-194-2
chr6	58273011	58273017	miR-194-2
chr6	58273011	58273017	miR-194-2
chr6	58273011	58273017	miR-194-2
chr6	58273011	58273017	miR-194-2
chr6	58273011	58273017	miR-194-2
chr7	9800186	9800192	miR-194-2
chr7	35756582	35756588	miR-194-2
chr7	41005935	41005941	miR-194-2
chr7	42942053	42942059	miR-194-2
chr7	47669475	47669481	miR-194-2
chr7	56561144	56561150	miR-194-2
chr7	63348663	63348669	miR-194-2
chr7	63348663	63348669	miR-194-2
chr7	63348663	63348669	miR-194-2
chr7	63348663	63348669	miR-194-2
chr7	63348663	63348669	miR-194-2
chr7	81189510	81189516	miR-194-2
chr7	86739324	86739330	miR-194-2
chr7	115319888	115319894	miR-194-2
chr7	119440886	119440892	miR-194-2
chr7	119440886	119440892	miR-194-2
chr7	156230561	156230567	miR-194-2
chr7	26412035	26412041	miR-194-2
chr7	26412035	26412041	miR-194-2
chr7	27241588	27241594	miR-194-2
chr7	27241588	27241594	miR-194-2
chr7	36270497	36270503	miR-194-2
chr7	41752450	41752456	miR-194-2
chr7	122018850	122018856	miR-194-2
chr7	122018850	122018856	miR-194-2
chr7	122018850	122018856	miR-194-2
chr7	127285163	127285169	miR-194-2
chr7	128849724	128849730	miR-194-2
chr7	144033948	144033954	miR-194-2
chr7	103154074	103154080	miR-194-2
chr7	104602723	104602729	miR-194-2
chr7	149528282	149528288	miR-194-2
chr7	149528282	149528288	miR-194-2
chr7	130737188	130737194	miR-194-2
chr7	130737188	130737194	miR-194-2
chr7	130737188	130737194	miR-194-2
chr7	130737188	130737194	miR-194-2
chr8	427105	427111	miR-194-2
chr8	2559190	2559196	miR-194-2
chr8	5917266	5917272	miR-194-2
chr8	7177193	7177199	miR-194-2
chr8	10345771	10345777	miR-194-2
chr8	37411676	37411682	miR-194-2
chr8	48103643	48103649	miR-194-2
chr8	49506806	49506812	miR-194-2
chr8	58458495	58458501	miR-194-2
chr8	77317118	77317124	miR-194-2
chr8	77317118	77317124	miR-194-2
chr8	79750276	79750282	miR-194-2
chr8	82071028	82071034	miR-194-2
chr8	93691257	93691263	miR-194-2
chr8	102424321	102424327	miR-194-2
chr8	121064484	121064490	miR-194-2
chr8	123497790	123497796	miR-194-2
chr8	125477003	125477009	miR-194-2
chr8	126955116	126955122	miR-194-2
chr8	135806589	135806595	miR-194-2
chr8	138824922	138824928	miR-194-2
chr8	9909467	9909473	miR-194-2
chr8	13415172	13415178	miR-194-2
chr8	22400216	22400222	miR-194-2
chr8	22472171	22472177	miR-194-2
chr8	28305049	28305055	miR-194-2
chr8	72111572	72111578	miR-194-2
chr8	75120101	75120107	miR-194-2
chr8	92073485	92073491	miR-194-2
chr8	104033415	104033421	miR-194-2
chr8	133850385	133850391	miR-194-2
chr8	143486793	143486799	miR-194-2
chr8	129001412	129001418	miR-194-2
chr8	87346318	87346324	miR-194-2
chr8	129001412	129001418	miR-194-2
chr8	129113359	129113365	miR-194-2
chr8	129001412	129001418	miR-194-2
chr8	93725667	93725673	miR-194-2
chr8	93726516	93726522	miR-194-2
chr8	107072427	107072433	miR-194-2
chr9	7961022	7961028	miR-194-2
chr9	8860177	8860183	miR-194-2
chr9	18360597	18360603	miR-194-2
chr9	20683513	20683519	miR-194-2
chr9	20683513	20683519	miR-194-2
chr9	37075529	37075535	miR-194-2
chr9	37086626	37086632	miR-194-2
chr9	43031366	43031372	miR-194-2
chr9	44261261	44261267	miR-194-2
chr9	45034982	45034988	miR-194-2
chr9	45487857	45487863	miR-194-2
chr9	46703244	46703250	miR-194-2
chr9	68400240	68400246	miR-194-2
chr9	70943013	70943019	miR-194-2
chr9	70943013	70943019	miR-194-2
chr9	88371115	88371121	miR-194-2
chr9	89615967	89615973	miR-194-2
chr9	93763701	93763707	miR-194-2
chr9	96718557	96718563	miR-194-2
chr9	115865901	115865907	miR-194-2
chr9	120632403	120632409	miR-194-2
chr9	456664	456670	miR-194-2
