chr	start	end	miRNA
chr1	59598904	59598911	miR-184-1
chr1	2488419	2488426	miR-184-1
chr1	2488419	2488426	miR-184-1
chr2	65727981	65727988	miR-184-1
chr2	120932638	120932645	miR-184-1
chr2	171497612	171497619	miR-184-1
chr2	171497612	171497619	miR-184-1
chr2	27840424	27840431	miR-184-1
chr3	44039576	44039583	miR-184-1
chr3	142720037	142720044	miR-184-1
chr3	64960144	64960151	miR-184-1
chr3	136678382	136678389	miR-184-1
chr3	142720037	142720044	miR-184-1
chr3	142720037	142720044	miR-184-1
chr4	56686280	56686287	miR-184-1
chr4	169569168	169569175	miR-184-1
chr5	127276381	127276388	miR-184-1
chr5	56224667	56224674	miR-184-1
chr6	107218965	107218972	miR-184-1
chr6	166188595	166188602	miR-184-1
chr6	166188595	166188602	miR-184-1
chr6	30691401	30691408	miR-184-1
chr6	33555238	33555245	miR-184-1
chr7	1609709	1609716	miR-184-1
chr7	157650414	157650421	miR-184-1
chr7	157533063	157533070	miR-184-1
chr7	130600855	130600862	miR-184-1
chr8	64080673	64080680	miR-184-1
chr8	1711324	1711331	miR-184-1
chr8	10966128	10966135	miR-184-1
chr9	102791	102798	miR-184-1
chr9	102791	102798	miR-184-1
chr9	99957799	99957806	miR-184-1
chr9	100139250	100139257	miR-184-1
chr9	100139250	100139257	miR-184-1
chr9	100139250	100139257	miR-184-1
chr9	132086461	132086468	miR-184-1
chr10	34056230	34056237	miR-184-1
chr10	106086146	106086153	miR-184-1
chr10	35625172	35625179	miR-184-1
chr10	134334958	134334965	miR-184-1
chr11	2660458	2660465	miR-184-1
chr11	73018451	73018458	miR-184-1
chr11	131410507	131410514	miR-184-1
chr12	291307	291314	miR-184-1
chr12	291307	291314	miR-184-1
chr12	77718500	77718507	miR-184-1
chr12	132673915	132673922	miR-184-1
chr12	49627478	49627485	miR-184-1
chr12	58159832	58159839	miR-184-1
chr13	26626777	26626784	miR-184-1
chr13	103047498	103047505	miR-184-1
chr14	50863752	50863759	miR-184-1
chr14	71281917	71281924	miR-184-1
chr14	71281917	71281924	miR-184-1
chr14	93372931	93372938	miR-184-1
chr14	101295069	101295076	miR-184-1
chr14	101295069	101295076	miR-184-1
chr14	101295069	101295076	miR-184-1
chr14	101295069	101295076	miR-184-1
chr14	101295069	101295076	miR-184-1
chr14	101295069	101295076	miR-184-1
chr14	101295069	101295076	miR-184-1
chr14	101295069	101295076	miR-184-1
chr14	101295069	101295076	miR-184-1
chr14	101295069	101295076	miR-184-1
chr14	101295069	101295076	miR-184-1
chr14	101295069	101295076	miR-184-1
chr14	101295069	101295076	miR-184-1
chr14	101295069	101295076	miR-184-1
chr14	101295069	101295076	miR-184-1
chr14	105288889	105288896	miR-184-1
chr14	105289526	105289533	miR-184-1
chr14	31731894	31731901	miR-184-1
chr15	68127849	68127856	miR-184-1
chr15	80572537	80572544	miR-184-1
chr15	89146697	89146704	miR-184-1
chr15	89146697	89146704	miR-184-1
chr15	89146697	89146704	miR-184-1
chr15	40525005	40525012	miR-184-1
chr16	63970122	63970129	miR-184-1
chr16	1210160	1210167	miR-184-1
chr16	11559370	11559377	miR-184-1
chr16	82988045	82988052	miR-184-1
chr16	88786070	88786077	miR-184-1
chr16	72027215	72027222	miR-184-1
chr16	72027215	72027222	miR-184-1
chr17	10562153	10562160	miR-184-1
chr17	68775160	68775167	miR-184-1
chr17	76262167	76262174	miR-184-1
chr17	64411961	64411968	miR-184-1
chr17	78776747	78776754	miR-184-1
chr18	24954196	24954203	miR-184-1
chr18	55335539	55335546	miR-184-1
chr19	4770153	4770160	miR-184-1
chr19	4770153	4770160	miR-184-1
chr19	15946555	15946562	miR-184-1
chr19	15946555	15946562	miR-184-1
chr19	15946555	15946562	miR-184-1
chr19	35925308	35925315	miR-184-1
chr19	37743003	37743010	miR-184-1
chr19	37743003	37743010	miR-184-1
chr19	37743003	37743010	miR-184-1
chr19	1395011	1395018	miR-184-1
chr19	45639281	45639288	miR-184-1
chr19	48761383	48761390	miR-184-1
chr19	56852434	56852441	miR-184-1
chr19	58859005	58859012	miR-184-1
chr20	61759512	61759519	miR-184-1
chr20	20195823	20195830	miR-184-1
chr21	43134425	43134432	miR-184-1
chr21	43134461	43134468	miR-184-1
chr21	43134425	43134432	miR-184-1
chr21	43134461	43134468	miR-184-1
chr21	46348304	46348311	miR-184-1
chr21	47252571	47252578	miR-184-1
chr21	46711078	46711085	miR-184-1
chr22	38046631	38046638	miR-184-1
chr22	39064249	39064256	miR-184-1
chr22	39064249	39064256	miR-184-1
chrX	53123375	53123382	miR-184-1
chrX	53123375	53123382	miR-184-1
chrX	53123375	53123382	miR-184-1
chrX	53123375	53123382	miR-184-1
chrX	53123375	53123382	miR-184-1
chr1	23609482	23609489	miR-187-1
chr1	1944849	1944856	miR-187-1
chr1	32672337	32672344	miR-187-1
chr2	2328704	2328711	miR-187-1
chr2	2328704	2328711	miR-187-1
chr2	16245569	16245576	miR-187-1
chr2	16245569	16245576	miR-187-1
chr2	114588884	114588891	miR-187-1
chr2	114588884	114588891	miR-187-1
chr2	95717448	95717455	miR-187-1
chr3	114238581	114238588	miR-187-1
chr3	194020101	194020108	miR-187-1
chr3	69066513	69066520	miR-187-1
chr3	158455275	158455282	miR-187-1
chr3	182511003	182511010	miR-187-1
chr4	40268059	40268066	miR-187-1
chr4	140539384	140539391	miR-187-1
chr4	174846464	174846471	miR-187-1
chr4	87041663	87041670	miR-187-1
chr4	87041663	87041670	miR-187-1
chr4	89650810	89650817	miR-187-1
chr5	9516699	9516706	miR-187-1
chr5	43033989	43033996	miR-187-1
chr5	59825320	59825327	miR-187-1
chr5	151104552	151104559	miR-187-1
chr5	173930941	173930948	miR-187-1
chr5	173930941	173930948	miR-187-1
chr5	50672812	50672819	miR-187-1
chr5	80248771	80248778	miR-187-1
chr5	111005228	111005235	miR-187-1
chr5	138386830	138386837	miR-187-1
chr5	177866581	177866588	miR-187-1
chr6	40682048	40682055	miR-187-1
chr6	58182653	58182660	miR-187-1
chr6	169435116	169435123	miR-187-1
chr6	169575571	169575578	miR-187-1
chr6	45388871	45388878	miR-187-1
chr6	74010638	74010645	miR-187-1
chr6	111632792	111632799	miR-187-1
chr6	114692806	114692813	miR-187-1
chr7	125564350	125564357	miR-187-1
chr7	154996812	154996819	miR-187-1
chr7	8383974	8383981	miR-187-1
chr7	18931781	18931788	miR-187-1
chr7	27208982	27208989	miR-187-1
chr7	27208982	27208989	miR-187-1
chr8	30013380	30013387	miR-187-1
chr8	141537362	141537369	miR-187-1
chr8	57359031	57359038	miR-187-1
chr8	145106145	145106152	miR-187-1
chr9	89603737	89603744	miR-187-1
chr9	125873600	125873607	miR-187-1
chr10	101287886	101287893	miR-187-1
chr10	13725227	13725234	miR-187-1
chr11	61982047	61982054	miR-187-1
chr11	83051563	83051570	miR-187-1
chr11	119392604	119392611	miR-187-1
chr11	120120535	120120542	miR-187-1
chr11	62619660	62619667	miR-187-1
chr11	62619660	62619667	miR-187-1
chr11	62619660	62619667	miR-187-1
chr11	62619660	62619667	miR-187-1
chr11	62619660	62619667	miR-187-1
chr11	62619660	62619667	miR-187-1
chr12	1612549	1612556	miR-187-1
chr12	9394594	9394601	miR-187-1
chr12	92885725	92885732	miR-187-1
chr12	130520353	130520360	miR-187-1
chr12	130520353	130520360	miR-187-1
chr12	130532668	130532675	miR-187-1
chr12	1099733	1099740	miR-187-1
chr12	56123617	56123624	miR-187-1
chr13	20677226	20677233	miR-187-1
chr13	111642534	111642541	miR-187-1
chr14	86401128	86401135	miR-187-1
chr14	102023748	102023755	miR-187-1
chr14	102023748	102023755	miR-187-1
chr14	102023748	102023755	miR-187-1
chr14	102023748	102023755	miR-187-1
chr14	102023748	102023755	miR-187-1
chr14	102023748	102023755	miR-187-1
chr14	102023748	102023755	miR-187-1
chr14	105128148	105128155	miR-187-1
chr15	45851049	45851056	miR-187-1
chr15	81285338	81285345	miR-187-1
chr15	95143767	95143774	miR-187-1
chr16	24673162	24673169	miR-187-1
chr16	2800733	2800740	miR-187-1
chr16	11564566	11564573	miR-187-1
chr16	15704303	15704310	miR-187-1
chr16	50640574	50640581	miR-187-1
chr16	74339196	74339203	miR-187-1
chr16	74339196	74339203	miR-187-1
chr17	21924038	21924045	miR-187-1
chr17	10670327	10670334	miR-187-1
chr17	73268885	73268892	miR-187-1
chr17	73368590	73368597	miR-187-1
chr19	41962063	41962070	miR-187-1
chr19	41962063	41962070	miR-187-1
chr19	41962063	41962070	miR-187-1
chr19	41962063	41962070	miR-187-1
chr19	41962063	41962070	miR-187-1
chr19	49467565	49467572	miR-187-1
chr19	49467565	49467572	miR-187-1
chr19	1989773	1989780	miR-187-1
chr19	4356657	4356664	miR-187-1
chr19	28927626	28927633	miR-187-1
chr20	51263224	51263231	miR-187-1
chr20	51263224	51263231	miR-187-1
chr20	61998069	61998076	miR-187-1
chr20	26188869	26188876	miR-187-1
chr21	26442050	26442057	miR-187-1
chr21	15970371	15970378	miR-187-1
chr21	45621787	45621794	miR-187-1
chr22	20341092	20341099	miR-187-1
chr22	47765360	47765367	miR-187-1
chr22	21363665	21363672	miR-187-1
chr22	21363665	21363672	miR-187-1
chr22	46937479	46937486	miR-187-1
chr22	28394679	28394686	miR-187-1
chr22	28394679	28394686	miR-187-1
chr22	28394679	28394686	miR-187-1
chr22	28394679	28394686	miR-187-1
chr22	48021089	48021096	miR-187-1
chrX	39697330	39697337	miR-187-1
chrX	73024826	73024833	miR-187-1
chrX	134558301	134558308	miR-187-1
chrX	70403426	70403433	miR-187-1
chrX	154722710	154722717	miR-187-1
chrX	2405590	2405597	miR-187-1
chrX	39869053	39869060	miR-187-1
chrX	134257696	134257703	miR-187-1
chrY	24443427	24443434	miR-187-1
chrY	2355590	2355597	miR-187-1
chr1	142713926	142713933	miR-190-1
chr1	143210395	143210402	miR-190-1
chr1	15654631	15654638	miR-190-1
chr1	34350809	34350816	miR-190-1
chr1	34350809	34350816	miR-190-1
chr1	94610991	94610998	miR-190-1
chr1	230394565	230394572	miR-190-1
chr1	65952171	65952178	miR-190-1
chr2	16225506	16225513	miR-190-1
chr2	16225506	16225513	miR-190-1
chr2	59289617	59289624	miR-190-1
chr2	59504921	59504928	miR-190-1
chr2	59662359	59662366	miR-190-1
chr2	75157862	75157869	miR-190-1
chr2	112187284	112187291	miR-190-1
chr2	139358059	139358066	miR-190-1
chr2	139358136	139358143	miR-190-1
chr2	140227544	140227551	miR-190-1
chr2	160550466	160550473	miR-190-1
chr2	187221282	187221289	miR-190-1
chr2	195625367	195625374	miR-190-1
chr2	195626007	195626014	miR-190-1
chr2	39830708	39830715	miR-190-1
chr2	39827938	39827945	miR-190-1
chr2	64622640	64622647	miR-190-1
chr2	70258112	70258119	miR-190-1
chr2	128247286	128247293	miR-190-1
chr2	128247286	128247293	miR-190-1
chr2	128247286	128247293	miR-190-1
chr2	128247286	128247293	miR-190-1
chr2	173368487	173368494	miR-190-1
chr2	189959797	189959804	miR-190-1
chr2	215114832	215114839	miR-190-1
chr2	237276220	237276227	miR-190-1
chr2	162478859	162478866	miR-190-1
chr2	114013094	114013101	miR-190-1
chr2	114013094	114013101	miR-190-1
chr2	114013094	114013101	miR-190-1
chr2	114013094	114013101	miR-190-1
chr2	114013094	114013101	miR-190-1
chr2	114013094	114013101	miR-190-1
chr3	21454413	21454420	miR-190-1
chr3	84717736	84717743	miR-190-1
chr3	98030808	98030815	miR-190-1
chr3	107857429	107857436	miR-190-1
chr3	152558747	152558754	miR-190-1
chr3	167640641	167640648	miR-190-1
chr3	167640641	167640648	miR-190-1
chr3	191308016	191308023	miR-190-1
chr3	193675243	193675250	miR-190-1
chr3	6934359	6934366	miR-190-1
chr3	53895163	53895170	miR-190-1
chr3	64787293	64787300	miR-190-1
chr3	118667051	118667058	miR-190-1
chr3	132467854	132467861	miR-190-1
chr3	149868404	149868411	miR-190-1
chr3	158288359	158288366	miR-190-1
chr3	182501832	182501839	miR-190-1
chr4	13780689	13780696	miR-190-1
chr4	28601850	28601857	miR-190-1
chr4	32147695	32147702	miR-190-1
chr4	47842299	47842306	miR-190-1
chr4	58462320	58462327	miR-190-1
chr4	59390908	59390915	miR-190-1
chr4	65781181	65781188	miR-190-1
chr4	80589156	80589163	miR-190-1
chr4	150177236	150177243	miR-190-1
chr4	170841813	170841820	miR-190-1
chr4	171979338	171979345	miR-190-1
chr4	171979338	171979345	miR-190-1
chr4	172211258	172211265	miR-190-1
chr4	177787945	177787952	miR-190-1
chr4	188437624	188437631	miR-190-1
chr4	7034716	7034723	miR-190-1
chr4	25775074	25775081	miR-190-1
chr4	70082398	70082405	miR-190-1
chr4	156272266	156272273	miR-190-1
chr4	159123474	159123481	miR-190-1
chr5	16384435	16384442	miR-190-1
chr5	17444277	17444284	miR-190-1
chr5	17444277	17444284	miR-190-1
chr5	32961681	32961688	miR-190-1
chr5	59820303	59820310	miR-190-1
chr5	67093324	67093331	miR-190-1
chr5	104315477	104315484	miR-190-1
chr5	120535442	120535449	miR-190-1
chr5	124731647	124731654	miR-190-1
chr5	180262556	180262563	miR-190-1
chr5	180262556	180262563	miR-190-1
chr5	180262556	180262563	miR-190-1
chr5	88262044	88262051	miR-190-1
chr5	95654420	95654427	miR-190-1
chr5	140944469	140944476	miR-190-1
chr5	92905747	92905754	miR-190-1
chr5	92905747	92905754	miR-190-1
chr6	6901951	6901958	miR-190-1
chr6	14281142	14281149	miR-190-1
chr6	27090543	27090550	miR-190-1
chr6	29096667	29096674	miR-190-1
chr6	53860520	53860527	miR-190-1
chr6	80515760	80515767	miR-190-1
chr6	86097040	86097047	miR-190-1
chr6	5452178	5452185	miR-190-1
chr6	29985771	29985778	miR-190-1
chr6	29987012	29987019	miR-190-1
chr6	30027052	30027059	miR-190-1
chr6	30913787	30913794	miR-190-1
chr6	51487324	51487331	miR-190-1
chr6	51487324	51487331	miR-190-1
chr6	51487324	51487331	miR-190-1
chr6	64281563	64281570	miR-190-1
chr6	111921340	111921347	miR-190-1
chr6	112664966	112664973	miR-190-1
chr6	112664966	112664973	miR-190-1
chr6	138145330	138145337	miR-190-1
chr6	138145330	138145337	miR-190-1
chr6	20440349	20440356	miR-190-1
chr7	41004457	41004464	miR-190-1
chr7	41005940	41005947	miR-190-1
chr7	46383203	46383210	miR-190-1
chr7	25633220	25633227	miR-190-1
chr7	79088195	79088202	miR-190-1
chr7	79088195	79088202	miR-190-1
chr7	79088195	79088202	miR-190-1
chr7	79088195	79088202	miR-190-1
chr7	79088195	79088202	miR-190-1
chr7	79088195	79088202	miR-190-1
chr7	79088195	79088202	miR-190-1
chr7	79088195	79088202	miR-190-1
chr7	79088195	79088202	miR-190-1
chr8	32624999	32625006	miR-190-1
chr8	47765821	47765828	miR-190-1
chr8	47765821	47765828	miR-190-1
chr8	58142221	58142228	miR-190-1
chr8	58142221	58142228	miR-190-1
chr8	58144396	58144403	miR-190-1
chr8	61548093	61548100	miR-190-1
chr8	61548148	61548155	miR-190-1
chr8	82188665	82188672	miR-190-1
chr8	86436150	86436157	miR-190-1
chr8	90633010	90633017	miR-190-1
chr8	104493522	104493529	miR-190-1
chr8	126762418	126762425	miR-190-1
chr8	135809023	135809030	miR-190-1
chr8	17942800	17942807	miR-190-1
chr8	17942800	17942807	miR-190-1
chr8	17942800	17942807	miR-190-1
chr8	17942800	17942807	miR-190-1
chr8	22400988	22400995	miR-190-1
chr8	103269447	103269454	miR-190-1
chr8	126010254	126010261	miR-190-1
chr8	142353223	142353230	miR-190-1
chr8	142353223	142353230	miR-190-1
chr8	10994821	10994828	miR-190-1
chr8	24809465	24809472	miR-190-1
chr9	33698412	33698419	miR-190-1
chr9	105903455	105903462	miR-190-1
chr9	105904271	105904278	miR-190-1
chr9	120419084	120419091	miR-190-1
chr9	128507344	128507351	miR-190-1
chr9	132266747	132266754	miR-190-1
chr9	71011055	71011062	miR-190-1
chr9	132346346	132346353	miR-190-1
chr10	25449709	25449716	miR-190-1
chr10	75464003	75464010	miR-190-1
chr10	80760351	80760358	miR-190-1
chr10	116538982	116538989	miR-190-1
chr10	19999418	19999425	miR-190-1
chr10	25448025	25448032	miR-190-1
chr10	72625661	72625668	miR-190-1
chr10	76266090	76266097	miR-190-1
chr10	38484557	38484564	miR-190-1
chr11	68380392	68380399	miR-190-1
chr11	107185818	107185825	miR-190-1
chr11	110962726	110962733	miR-190-1
chr11	2638033	2638040	miR-190-1
chr11	65563442	65563449	miR-190-1
chr11	100556005	100556012	miR-190-1
chr11	115268048	115268055	miR-190-1
chr11	115268048	115268055	miR-190-1
chr11	115268048	115268055	miR-190-1
chr12	58280156	58280163	miR-190-1
chr12	73600117	73600124	miR-190-1
chr12	117099902	117099909	miR-190-1
chr12	122445511	122445518	miR-190-1
chr12	123773846	123773853	miR-190-1
chr12	126654442	126654449	miR-190-1
chr13	30914461	30914468	miR-190-1
chr13	36271973	36271980	miR-190-1
chr13	44599844	44599851	miR-190-1
chr13	75129143	75129150	miR-190-1
chr13	88096849	88096856	miR-190-1
chr13	90201339	90201346	miR-190-1
chr13	90731423	90731430	miR-190-1
chr14	19563612	19563619	miR-190-1
chr14	19970496	19970503	miR-190-1
chr14	45838963	45838970	miR-190-1
chr14	62183703	62183710	miR-190-1
chr14	63589945	63589952	miR-190-1
chr14	97930228	97930235	miR-190-1
chr14	57397365	57397372	miR-190-1
chr14	92225004	92225011	miR-190-1
chr14	22850408	22850415	miR-190-1
chr15	30471132	30471139	miR-190-1
chr15	36736680	36736687	miR-190-1
chr15	93961361	93961368	miR-190-1
chr15	95025248	95025255	miR-190-1
chr15	64988898	64988905	miR-190-1
chr15	73085050	73085057	miR-190-1
chr15	101099592	101099599	miR-190-1
chr15	101099592	101099599	miR-190-1
chr16	9847376	9847383	miR-190-1
chr16	34597802	34597809	miR-190-1
chr16	34990836	34990843	miR-190-1
chr16	55575283	55575290	miR-190-1
chr16	63094218	63094225	miR-190-1
chr16	2611791	2611798	miR-190-1
chr16	71497996	71498003	miR-190-1
chr16	56974950	56974957	miR-190-1
chr16	56974950	56974957	miR-190-1
chr16	75492711	75492718	miR-190-1
chr16	3533393	3533400	miR-190-1
chr17	1615330	1615337	miR-190-1
chr17	1615330	1615337	miR-190-1
chr17	1615330	1615337	miR-190-1
chr17	13813259	13813266	miR-190-1
chr17	21921877	21921884	miR-190-1
chr17	25325139	25325146	miR-190-1
chr17	48094177	48094184	miR-190-1
chr17	27966732	27966739	miR-190-1
chr17	72966832	72966839	miR-190-1
chr18	1647072	1647079	miR-190-1
chr18	53445207	53445214	miR-190-1
chr18	66881024	66881031	miR-190-1
chr18	6729054	6729061	miR-190-1
chr18	12443208	12443215	miR-190-1
chr18	29136602	29136609	miR-190-1
chr18	29136602	29136609	miR-190-1
chr18	43108187	43108194	miR-190-1
chr18	43108187	43108194	miR-190-1
chr19	12456920	12456927	miR-190-1
chr19	20933685	20933692	miR-190-1
chr19	21671195	21671202	miR-190-1
chr19	21672549	21672556	miR-190-1
chr19	21676079	21676086	miR-190-1
chr19	21676442	21676449	miR-190-1
chr19	21681052	21681059	miR-190-1
chr19	21672549	21672556	miR-190-1
chr19	21676079	21676086	miR-190-1
chr19	21676442	21676449	miR-190-1
chr19	21681052	21681059	miR-190-1
chr19	21681052	21681059	miR-190-1
chr19	21777369	21777376	miR-190-1
chr19	23277932	23277939	miR-190-1
chr19	23281191	23281198	miR-190-1
chr19	23582434	23582441	miR-190-1
chr19	23582621	23582628	miR-190-1
chr19	23582434	23582441	miR-190-1
chr19	23582621	23582628	miR-190-1
chr19	38321910	38321917	miR-190-1
chr19	42338255	42338262	miR-190-1
chr19	58941215	58941222	miR-190-1
chr19	38078041	38078048	miR-190-1
chr19	38078041	38078048	miR-190-1
chr19	38078041	38078048	miR-190-1
chr19	40598568	40598575	miR-190-1
chr20	7283120	7283127	miR-190-1
chr20	12916373	12916380	miR-190-1
chr20	34637671	34637678	miR-190-1
chr20	37043890	37043897	miR-190-1
chr20	45530251	45530258	miR-190-1
chr20	8001482	8001489	miR-190-1
chr20	26168522	26168529	miR-190-1
chr20	26168522	26168529	miR-190-1
chr21	16196689	16196696	miR-190-1
chr21	25261121	25261128	miR-190-1
chr21	25261871	25261878	miR-190-1
chr21	40251650	40251657	miR-190-1
chr21	45753484	45753491	miR-190-1
chr21	37504271	37504278	miR-190-1
chr21	37504271	37504278	miR-190-1
chr22	21079259	21079266	miR-190-1
chr22	31368094	31368101	miR-190-1
chr22	31368094	31368101	miR-190-1
chr22	16148072	16148079	miR-190-1
chr22	34133551	34133558	miR-190-1
chr22	34133551	34133558	miR-190-1
chr22	34133551	34133558	miR-190-1
chr22	34133551	34133558	miR-190-1
chrX	73042698	73042705	miR-190-1
chrX	73042698	73042705	miR-190-1
chrX	18706787	18706794	miR-190-1
chrY	6110698	6110705	miR-190-1
chrY	21094517	21094524	miR-190-1
chr1	95817152	95817159	miR-194-2
chr1	98432934	98432941	miR-194-2
chr1	113555611	113555618	miR-194-2
chr1	121103280	121103287	miR-194-2
chr1	142635806	142635813	miR-194-2
chr1	144090478	144090485	miR-194-2
chr1	174124765	174124772	miR-194-2
chr1	174124765	174124772	miR-194-2
chr1	174124765	174124772	miR-194-2
chr1	174124765	174124772	miR-194-2
chr1	181061204	181061211	miR-194-2
chr1	199361124	199361131	miR-194-2
chr1	15912633	15912640	miR-194-2
chr1	35227377	35227384	miR-194-2
chr1	95532721	95532728	miR-194-2
chr1	110605058	110605065	miR-194-2
chr1	151739308	151739315	miR-194-2
chr1	152339122	152339129	miR-194-2
chr1	163181346	163181353	miR-194-2
chr1	169073958	169073965	miR-194-2
chr1	178329553	178329560	miR-194-2
chr1	206553483	206553490	miR-194-2
chr1	246938005	246938012	miR-194-2
chr1	65959714	65959721	miR-194-2
chr2	18968801	18968808	miR-194-2
chr2	65682933	65682940	miR-194-2
chr2	108023747	108023754	miR-194-2
chr2	108171869	108171876	miR-194-2
chr2	108171869	108171876	miR-194-2
chr2	112037175	112037182	miR-194-2
chr2	128601899	128601906	miR-194-2
chr2	162105154	162105161	miR-194-2
chr2	162105287	162105294	miR-194-2
chr2	201578848	201578855	miR-194-2
chr2	214018329	214018336	miR-194-2
chr2	238533903	238533910	miR-194-2
chr2	38257393	38257400	miR-194-2
chr2	38358173	38358180	miR-194-2
chr2	114182570	114182577	miR-194-2
chr2	179448295	179448302	miR-194-2
chr2	179448295	179448302	miR-194-2
chr2	179448295	179448302	miR-194-2
chr2	241522252	241522259	miR-194-2
chr2	241522335	241522342	miR-194-2
chr2	11822502	11822509	miR-194-2
chr2	11822502	11822509	miR-194-2
chr2	37438226	37438233	miR-194-2
chr2	31750837	31750844	miR-194-2
chr2	31750837	31750844	miR-194-2
chr2	200761246	200761253	miR-194-2
chr2	200761246	200761253	miR-194-2
chr2	200761246	200761253	miR-194-2
chr2	200761246	200761253	miR-194-2
chr3	886851	886858	miR-194-2
chr3	44163150	44163157	miR-194-2
chr3	55212436	55212443	miR-194-2
chr3	110248270	110248277	miR-194-2
chr3	148029928	148029935	miR-194-2
chr3	181157765	181157772	miR-194-2
chr3	195413105	195413112	miR-194-2
chr3	28798674	28798681	miR-194-2
chr3	28798674	28798681	miR-194-2
chr3	28798674	28798681	miR-194-2
chr3	43388820	43388827	miR-194-2
chr3	63409391	63409398	miR-194-2
chr3	116428624	116428631	miR-194-2
chr3	129042400	129042407	miR-194-2
chr3	129042400	129042407	miR-194-2
chr3	132468053	132468060	miR-194-2
chr3	146307475	146307482	miR-194-2
chr3	158460839	158460846	miR-194-2
chr3	158460839	158460846	miR-194-2
chr3	169497047	169497054	miR-194-2
chr3	32279293	32279300	miR-194-2
chr3	71620279	71620286	miR-194-2
chr3	196641083	196641090	miR-194-2
chr4	11477189	11477196	miR-194-2
chr4	11477293	11477300	miR-194-2
chr4	47843893	47843900	miR-194-2
chr4	80497062	80497069	miR-194-2
chr4	80497062	80497069	miR-194-2
chr4	106058572	106058579	miR-194-2
chr4	147929134	147929141	miR-194-2
chr4	174515661	174515668	miR-194-2
chr4	185262643	185262650	miR-194-2
chr4	189459104	189459111	miR-194-2
chr4	16228717	16228724	miR-194-2
chr4	16228717	16228724	miR-194-2
chr4	16228717	16228724	miR-194-2
chr4	16228717	16228724	miR-194-2
chr4	83815475	83815482	miR-194-2
chr4	83815475	83815482	miR-194-2
chr4	83815475	83815482	miR-194-2
chr4	90761048	90761055	miR-194-2
chr4	121006218	121006225	miR-194-2
chr4	141054251	141054258	miR-194-2
chr4	146563684	146563691	miR-194-2
chr4	54470148	54470155	miR-194-2
chr4	184908988	184908995	miR-194-2
chr5	18966315	18966322	miR-194-2
chr5	25321142	25321149	miR-194-2
chr5	33025702	33025709	miR-194-2
chr5	37871605	37871612	miR-194-2
chr5	114423679	114423686	miR-194-2
chr5	139152341	139152348	miR-194-2
chr5	169624783	169624790	miR-194-2
chr5	169624783	169624790	miR-194-2
chr5	10267062	10267069	miR-194-2
chr5	43572809	43572816	miR-194-2
chr5	50674102	50674109	miR-194-2
chr5	50674102	50674109	miR-194-2
chr5	75903258	75903265	miR-194-2
chr5	79263412	79263419	miR-194-2
chr5	139544341	139544348	miR-194-2
chr5	92745354	92745361	miR-194-2
chr6	19730715	19730722	miR-194-2
chr6	45543804	45543811	miR-194-2
chr6	68599224	68599231	miR-194-2
chr6	134750308	134750315	miR-194-2
chr6	3311976	3311983	miR-194-2
chr6	135626276	135626283	miR-194-2
chr6	147182977	147182984	miR-194-2
chr6	124150045	124150052	miR-194-2
chr7	41005935	41005942	miR-194-2
chr7	115319888	115319895	miR-194-2
chr7	156230561	156230568	miR-194-2
chr7	36270497	36270504	miR-194-2
chr7	41752450	41752457	miR-194-2
chr7	122018850	122018857	miR-194-2
chr7	122018850	122018857	miR-194-2
chr7	122018850	122018857	miR-194-2
chr7	128849724	128849731	miR-194-2
chr7	104602723	104602730	miR-194-2
chr7	130737188	130737195	miR-194-2
chr7	130737188	130737195	miR-194-2
chr7	130737188	130737195	miR-194-2
chr7	130737188	130737195	miR-194-2
chr8	2559190	2559197	miR-194-2
chr8	49506806	49506813	miR-194-2
chr8	58458495	58458502	miR-194-2
chr8	121064484	121064491	miR-194-2
chr8	135806589	135806596	miR-194-2
chr8	138824922	138824929	miR-194-2
chr8	9909467	9909474	miR-194-2
chr8	22400216	22400223	miR-194-2
chr8	28305049	28305056	miR-194-2
chr8	72111572	72111579	miR-194-2
chr8	75120101	75120108	miR-194-2
chr8	92073485	92073492	miR-194-2
chr8	133850385	133850392	miR-194-2
chr8	129001412	129001419	miR-194-2
chr8	87346318	87346325	miR-194-2
chr8	129001412	129001419	miR-194-2
chr8	129001412	129001419	miR-194-2
chr8	93725667	93725674	miR-194-2
chr9	20683513	20683520	miR-194-2
chr9	20683513	20683520	miR-194-2
chr9	37075529	37075536	miR-194-2
chr9	43031366	43031373	miR-194-2
chr9	44261261	44261268	miR-194-2
chr9	46703244	46703251	miR-194-2
chr9	88371115	88371122	miR-194-2
chr9	115865901	115865908	miR-194-2
chr9	120632403	120632410	miR-194-2
chr9	37115232	37115239	miR-194-2
chr9	70844065	70844072	miR-194-2
chr9	100748987	100748994	miR-194-2
chr9	131231356	131231363	miR-194-2
chr9	136923630	136923637	miR-194-2
chr9	139616122	139616129	miR-194-2
chr9	100050009	100050016	miR-194-2
chr9	100050009	100050016	miR-194-2
chr9	100050009	100050016	miR-194-2
chr9	100050009	100050016	miR-194-2
chr10	6624106	6624113	miR-194-2
chr10	43200232	43200239	miR-194-2
chr10	44162152	44162159	miR-194-2
chr10	46917203	46917210	miR-194-2
chr10	109692174	109692181	miR-194-2
chr10	116539558	116539565	miR-194-2
chr10	80720285	80720292	miR-194-2
chr10	114168291	114168298	miR-194-2
chr10	119813198	119813205	miR-194-2
