chr	start	end	miRNA
chr4	185992843	185992849	miR-375-1
chr4	186006989	186006995	miR-375-1
chr4	186028346	186028352	miR-375-1
chr4	185992843	185992849	miR-375-1
chr4	187812260	187812266	miR-375-1
chr4	187812390	187812396	miR-375-1
chr4	188454063	188454069	miR-375-1
chr4	188454063	188454069	miR-375-1
chr4	188454063	188454069	miR-375-1
chr4	190209881	190209887	miR-375-1
chr4	2949385	2949391	miR-375-1
chr4	2937467	2937473	miR-375-1
chr4	2937467	2937473	miR-375-1
chr4	2938834	2938840	miR-375-1
chr4	7047579	7047585	miR-375-1
chr4	10008189	10008195	miR-375-1
chr4	21317976	21317982	miR-375-1
chr4	39595733	39595739	miR-375-1
chr4	40429471	40429477	miR-375-1
chr4	40814860	40814866	miR-375-1
chr4	40827995	40828001	miR-375-1
chr4	53816656	53816662	miR-375-1
chr4	68597680	68597686	miR-375-1
chr4	74172849	74172855	miR-375-1
chr4	75306060	75306066	miR-375-1
chr4	75306072	75306078	miR-375-1
chr4	75475858	75475864	miR-375-1
chr4	75475870	75475876	miR-375-1
chr4	82113334	82113340	miR-375-1
chr4	82113334	82113340	miR-375-1
chr4	90572272	90572278	miR-375-1
chr4	99583290	99583296	miR-375-1
chr4	100887258	100887264	miR-375-1
chr4	100929330	100929336	miR-375-1
chr4	100929330	100929336	miR-375-1
chr4	111440270	111440276	miR-375-1
chr4	128761789	128761795	miR-375-1
chr4	153587626	153587632	miR-375-1
chr4	156275474	156275480	miR-375-1
chr4	156275474	156275480	miR-375-1
chr4	156251035	156251041	miR-375-1
chr4	156251035	156251041	miR-375-1
chr4	156251035	156251041	miR-375-1
chr4	156275474	156275480	miR-375-1
chr4	156275474	156275480	miR-375-1
chr4	156251035	156251041	miR-375-1
chr4	156251035	156251041	miR-375-1
chr4	156275474	156275480	miR-375-1
chr4	162956394	162956400	miR-375-1
chr4	174460569	174460575	miR-375-1
chr4	174460569	174460575	miR-375-1
chr4	174460569	174460575	miR-375-1
chr4	174460569	174460575	miR-375-1
chr4	174460569	174460575	miR-375-1
chr4	174458715	174458721	miR-375-1
chr4	174458859	174458865	miR-375-1
chr4	174460569	174460575	miR-375-1
chr4	174458715	174458721	miR-375-1
chr4	174458859	174458865	miR-375-1
chr4	174460569	174460575	miR-375-1
chr4	174458715	174458721	miR-375-1
chr4	176733225	176733231	miR-375-1
chr4	178597253	178597259	miR-375-1
chr4	85928880	85928886	miR-375-1
chr4	85931284	85931290	miR-375-1
chr4	53586139	53586145	miR-375-1
chr4	59853182	59853188	miR-375-1
chr4	149862123	149862129	miR-375-1
chr4	152890073	152890079	miR-375-1
chr4	109093002	109093008	miR-375-1
chr4	139097125	139097131	miR-375-1
chr4	139097770	139097776	miR-375-1
chr5	1959267	1959273	miR-375-1
chr5	3418713	3418719	miR-375-1
chr5	3496593	3496599	miR-375-1
chr5	4805908	4805914	miR-375-1
chr5	4516104	4516110	miR-375-1
chr5	5067267	5067273	miR-375-1
chr5	6021437	6021443	miR-375-1
chr5	6705575	6705581	miR-375-1
chr5	8841629	8841635	miR-375-1
chr5	9854642	9854648	miR-375-1
chr5	10137892	10137898	miR-375-1
chr5	10197107	10197113	miR-375-1
chr5	10197107	10197113	miR-375-1
chr5	10203777	10203783	miR-375-1
chr5	10203809	10203815	miR-375-1
chr5	12804410	12804416	miR-375-1
chr5	17955915	17955921	miR-375-1
chr5	17955915	17955921	miR-375-1
chr5	24835926	24835932	miR-375-1
chr5	27485883	27485889	miR-375-1
chr5	27486082	27486088	miR-375-1
chr5	38152179	38152185	miR-375-1
chr5	38153013	38153019	miR-375-1
chr5	38153764	38153770	miR-375-1
chr5	38685088	38685094	miR-375-1
chr5	53176221	53176227	miR-375-1
chr5	65803383	65803389	miR-375-1
chr5	81841696	81841702	miR-375-1
chr5	84725556	84725562	miR-375-1
chr5	86043855	86043861	miR-375-1
chr5	86044163	86044169	miR-375-1
chr5	86044235	86044241	miR-375-1
chr5	86401239	86401245	miR-375-1
chr5	87028976	87028982	miR-375-1
chr5	87962413	87962419	miR-375-1
chr5	87962413	87962419	miR-375-1
chr5	87962413	87962419	miR-375-1
chr5	87962413	87962419	miR-375-1
chr5	89243278	89243284	miR-375-1
chr5	90608509	90608515	miR-375-1
chr5	92006214	92006220	miR-375-1
chr5	108661029	108661035	miR-375-1
chr5	114541134	114541140	miR-375-1
chr5	121657324	121657330	miR-375-1
chr5	124937296	124937302	miR-375-1
chr5	127132811	127132817	miR-375-1
chr5	133764965	133764971	miR-375-1
chr5	133765614	133765620	miR-375-1
chr5	142941146	142941152	miR-375-1
chr5	144761159	144761165	miR-375-1
chr5	148810756	148810762	miR-375-1
chr5	151649937	151649943	miR-375-1
chr5	151649937	151649943	miR-375-1
chr5	151649937	151649943	miR-375-1
chr5	151649937	151649943	miR-375-1
chr5	151998672	151998678	miR-375-1
chr5	151998869	151998875	miR-375-1
chr5	151998672	151998678	miR-375-1
chr5	151998869	151998875	miR-375-1
chr5	159293970	159293976	miR-375-1
chr5	164648533	164648539	miR-375-1
chr5	166353333	166353339	miR-375-1
chr5	169735771	169735777	miR-375-1
chr5	172999898	172999904	miR-375-1
chr5	173138124	173138130	miR-375-1
chr5	173138538	173138544	miR-375-1
chr5	173947452	173947458	miR-375-1
chr5	174045349	174045355	miR-375-1
chr5	174047847	174047853	miR-375-1
chr5	175564259	175564265	miR-375-1
chr5	180262237	180262243	miR-375-1
chr5	180262237	180262243	miR-375-1
chr5	180262237	180262243	miR-375-1
chr5	9040322	9040328	miR-375-1
chr5	9363447	9363453	miR-375-1
chr5	17130779	17130785	miR-375-1
chr5	35940088	35940094	miR-375-1
chr5	38579273	38579279	miR-375-1
chr5	43577831	43577837	miR-375-1
chr5	43578083	43578089	miR-375-1
chr5	44412558	44412564	miR-375-1
chr5	72761222	72761228	miR-375-1
chr5	80531615	80531621	miR-375-1
chr5	90651627	90651633	miR-375-1
chr5	94125288	94125294	miR-375-1
chr5	111069659	111069665	miR-375-1
chr5	111542696	111542702	miR-375-1
chr5	118342805	118342811	miR-375-1
chr5	132560090	132560096	miR-375-1
chr5	137372059	137372065	miR-375-1
chr5	140941437	140941443	miR-375-1
chr5	140943681	140943687	miR-375-1
chr5	147265708	147265714	miR-375-1
chr5	148598019	148598025	miR-375-1
chr5	148599382	148599388	miR-375-1
chr5	156995855	156995861	miR-375-1
chr5	156995938	156995944	miR-375-1
chr5	156996013	156996019	miR-375-1
chr5	161114602	161114608	miR-375-1
chr5	162864241	162864247	miR-375-1
chr5	162864241	162864247	miR-375-1
chr5	162920560	162920566	miR-375-1
chr5	167656595	167656601	miR-375-1
chr5	175412801	175412807	miR-375-1
chr5	178416846	178416852	miR-375-1
chr5	179085474	179085480	miR-375-1
chr5	179085474	179085480	miR-375-1
chr5	179085474	179085480	miR-375-1
chr5	180690889	180690895	miR-375-1
chr5	93198826	93198832	miR-375-1
chr5	124070456	124070462	miR-375-1
chr5	139581455	139581461	miR-375-1
chr5	148874015	148874021	miR-375-1
chr5	92877878	92877884	miR-375-1
chr5	92877878	92877884	miR-375-1
chr6	182465	182471	miR-375-1
chr6	205494	205500	miR-375-1
chr6	1026785	1026791	miR-375-1
chr6	3894421	3894427	miR-375-1
chr6	3894421	3894427	miR-375-1
chr6	6901347	6901353	miR-375-1
chr6	12008572	12008578	miR-375-1
chr6	12008572	12008578	miR-375-1
chr6	19802534	19802540	miR-375-1
chr6	21666692	21666698	miR-375-1
chr6	22150732	22150738	miR-375-1
chr6	22135451	22135457	miR-375-1
chr6	25042194	25042200	miR-375-1
chr6	26938139	26938145	miR-375-1
chr6	26940298	26940304	miR-375-1
chr6	28827723	28827729	miR-375-1
chr6	28832317	28832323	miR-375-1
chr6	29475094	29475100	miR-375-1
chr6	31261753	31261759	miR-375-1
chr6	33880332	33880338	miR-375-1
chr6	33884006	33884012	miR-375-1
chr6	40239497	40239503	miR-375-1
chr6	52442810	52442816	miR-375-1
chr6	52447978	52447984	miR-375-1
chr6	52447978	52447984	miR-375-1
chr6	58229410	58229416	miR-375-1
chr6	58292012	58292018	miR-375-1
chr6	68770033	68770039	miR-375-1
chr6	72125498	72125504	miR-375-1
chr6	79520259	79520265	miR-375-1
chr6	81177705	81177711	miR-375-1
chr6	105388306	105388312	miR-375-1
chr6	107219340	107219346	miR-375-1
chr6	132240726	132240732	miR-375-1
chr6	132455525	132455531	miR-375-1
chr6	132456650	132456656	miR-375-1
chr6	132455525	132455531	miR-375-1
chr6	138051371	138051377	miR-375-1
chr6	138051371	138051377	miR-375-1
chr6	140388770	140388776	miR-375-1
chr6	141173999	141174005	miR-375-1
chr6	146916883	146916889	miR-375-1
chr6	159587014	159587020	miR-375-1
chr6	160530482	160530488	miR-375-1
chr6	167659388	167659394	miR-375-1
chr6	169689258	169689264	miR-375-1
chr6	170607391	170607397	miR-375-1
chr6	28090301	28090307	miR-375-1
chr6	28090301	28090307	miR-375-1
chr6	29984881	29984887	miR-375-1
chr6	29984891	29984897	miR-375-1
chr6	29989113	29989119	miR-375-1
chr6	30024574	30024580	miR-375-1
chr6	30024574	30024580	miR-375-1
chr6	30026849	30026855	miR-375-1
chr6	30262617	30262623	miR-375-1
chr6	30262617	30262623	miR-375-1
chr6	30262617	30262623	miR-375-1
chr6	30262617	30262623	miR-375-1
chr6	30262617	30262623	miR-375-1
chr6	30262617	30262623	miR-375-1
chr6	30262617	30262623	miR-375-1
chr6	30262617	30262623	miR-375-1
chr6	30262617	30262623	miR-375-1
chr6	30486630	30486636	miR-375-1
chr6	30486869	30486875	miR-375-1
chr6	30836963	30836969	miR-375-1
chr6	31164495	31164501	miR-375-1
chr6	32233255	32233261	miR-375-1
chr6	39855685	39855691	miR-375-1
chr6	64532453	64532459	miR-375-1
chr6	65087773	65087779	miR-375-1
chr6	69343884	69343890	miR-375-1
chr6	69344451	69344457	miR-375-1
chr6	73978143	73978149	miR-375-1
chr6	74280174	74280180	miR-375-1
chr6	74280174	74280180	miR-375-1
chr6	79945273	79945279	miR-375-1
chr6	87862670	87862676	miR-375-1
chr6	97243567	97243573	miR-375-1
chr6	105617809	105617815	miR-375-1
chr6	111548991	111548997	miR-375-1
chr6	111923192	111923198	miR-375-1
chr6	112627756	112627762	miR-375-1
chr6	112604360	112604366	miR-375-1
chr6	112627756	112627762	miR-375-1
chr6	112604360	112604366	miR-375-1
chr6	112627756	112627762	miR-375-1
chr6	112604360	112604366	miR-375-1
chr6	112627756	112627762	miR-375-1
chr6	114242153	114242159	miR-375-1
chr6	114291099	114291105	miR-375-1
chr6	114291321	114291327	miR-375-1
chr6	114291321	114291327	miR-375-1
chr6	114291321	114291327	miR-375-1
chr6	114792859	114792865	miR-375-1
chr6	117774620	117774626	miR-375-1
chr6	123791904	123791910	miR-375-1
chr6	123792400	123792406	miR-375-1
chr6	123783497	123783503	miR-375-1
chr6	123783497	123783503	miR-375-1
chr6	123783497	123783503	miR-375-1
chr6	125232019	125232025	miR-375-1
chr6	125899713	125899719	miR-375-1
chr6	125899713	125899719	miR-375-1
chr6	125899713	125899719	miR-375-1
chr6	133756294	133756300	miR-375-1
chr6	138145179	138145185	miR-375-1
chr6	138145179	138145185	miR-375-1
chr6	143827696	143827702	miR-375-1
chr6	143876154	143876160	miR-375-1
chr6	146175814	146175820	miR-375-1
chr6	146192595	146192601	miR-375-1
chr6	147171695	147171701	miR-375-1
chr6	147171695	147171701	miR-375-1
chr6	155574478	155574484	miR-375-1
chr6	157440782	157440788	miR-375-1
chr6	168701115	168701121	miR-375-1
chr6	170172122	170172128	miR-375-1
chr6	28559183	28559189	miR-375-1
chr7	163068	163074	miR-375-1
chr7	5518238	5518244	miR-375-1
chr7	10742324	10742330	miR-375-1
chr7	15735038	15735044	miR-375-1
chr7	25590636	25590642	miR-375-1
chr7	25988343	25988349	miR-375-1
chr7	41141260	41141266	miR-375-1
chr7	45025705	45025711	miR-375-1
chr7	47669207	47669213	miR-375-1
chr7	47669390	47669396	miR-375-1
chr7	54398430	54398436	miR-375-1
chr7	54398441	54398447	miR-375-1
chr7	63353745	63353751	miR-375-1
chr7	85050538	85050544	miR-375-1
chr7	89951741	89951747	miR-375-1
chr7	93695744	93695750	miR-375-1
chr7	106420817	106420823	miR-375-1
chr7	106421980	106421986	miR-375-1
chr7	121858360	121858366	miR-375-1
chr7	137003366	137003372	miR-375-1
chr7	137849239	137849245	miR-375-1
chr7	149120677	149120683	miR-375-1
chr7	153109885	153109891	miR-375-1
chr7	153110174	153110180	miR-375-1
chr7	1098565	1098571	miR-375-1
chr7	6704727	6704733	miR-375-1
chr7	6704727	6704733	miR-375-1
chr7	6704727	6704733	miR-375-1
chr7	7989515	7989521	miR-375-1
chr7	11446788	11446794	miR-375-1
chr7	19152768	19152774	miR-375-1
chr7	20190063	20190069	miR-375-1
chr7	27163912	27163918	miR-375-1
chr7	27195479	27195485	miR-375-1
chr7	27211357	27211363	miR-375-1
chr7	27211357	27211363	miR-375-1
chr7	35735529	35735535	miR-375-1
chr7	36359457	36359463	miR-375-1
chr7	39585436	39585442	miR-375-1
chr7	39987999	39988005	miR-375-1
chr7	40578313	40578319	miR-375-1
chr7	41751675	41751681	miR-375-1
chr7	41751675	41751681	miR-375-1
chr7	81658133	81658139	miR-375-1
chr7	87862265	87862271	miR-375-1
chr7	96641323	96641329	miR-375-1
chr7	96641323	96641329	miR-375-1
chr7	100944459	100944465	miR-375-1
chr7	100954250	100954256	miR-375-1
chr7	104947021	104947027	miR-375-1
chr7	116592886	116592892	miR-375-1
chr7	122064433	122064439	miR-375-1
chr7	124031643	124031649	miR-375-1
chr7	126868563	126868569	miR-375-1
chr7	126868563	126868569	miR-375-1
chr7	129666287	129666293	miR-375-1
chr7	129813683	129813689	miR-375-1
chr7	130136219	130136225	miR-375-1
chr7	130136698	130136704	miR-375-1
chr7	134884075	134884081	miR-375-1
chr7	141247185	141247191	miR-375-1
chr7	143949216	143949222	miR-375-1
chr7	151576256	151576262	miR-375-1
chr7	101604800	101604806	miR-375-1
chr7	141363141	141363147	miR-375-1
chr7	26537409	26537415	miR-375-1
chr7	28993857	28993863	miR-375-1
chr7	34387344	34387350	miR-375-1
chr7	53724026	53724032	miR-375-1
chr7	63539688	63539694	miR-375-1
chr7	81207032	81207038	miR-375-1
chr7	81207032	81207038	miR-375-1
chr7	126722171	126722177	miR-375-1
chr7	130566291	130566297	miR-375-1
chr7	131595286	131595292	miR-375-1
chr7	141404638	141404644	miR-375-1
chr7	141404638	141404644	miR-375-1
chr7	141404638	141404644	miR-375-1
chr7	11292760	11292766	miR-375-1
chr7	11292760	11292766	miR-375-1
chr7	104409362	104409368	miR-375-1
chr7	141404638	141404644	miR-375-1
chr8	1923013	1923019	miR-375-1
chr8	2447356	2447362	miR-375-1
chr8	2447787	2447793	miR-375-1
chr8	2447356	2447362	miR-375-1
chr8	2447787	2447793	miR-375-1
chr8	6503898	6503904	miR-375-1
chr8	6503997	6504003	miR-375-1
chr8	6505986	6505992	miR-375-1
chr8	8427145	8427151	miR-375-1
chr8	9191822	9191828	miR-375-1
chr8	9760511	9760517	miR-375-1
chr8	9760511	9760517	miR-375-1
chr8	10339381	10339387	miR-375-1
chr8	10920221	10920227	miR-375-1
chr8	13701777	13701783	miR-375-1
chr8	16462014	16462020	miR-375-1
chr8	20832444	20832450	miR-375-1
chr8	20886563	20886569	miR-375-1
chr8	31355953	31355959	miR-375-1
chr8	34032445	34032451	miR-375-1
chr8	34204146	34204152	miR-375-1
chr8	36631765	36631771	miR-375-1
chr8	36631765	36631771	miR-375-1
chr8	37455794	37455800	miR-375-1
chr8	39430880	39430886	miR-375-1
chr8	41686826	41686832	miR-375-1
chr8	47760439	47760445	miR-375-1
chr8	47760439	47760445	miR-375-1
chr8	52908783	52908789	miR-375-1
chr8	54429035	54429041	miR-375-1
chr8	55471534	55471540	miR-375-1
chr8	56453186	56453192	miR-375-1
chr8	56454543	56454549	miR-375-1
chr8	58142139	58142145	miR-375-1
chr8	58142139	58142145	miR-375-1
chr8	58660700	58660706	miR-375-1
chr8	58660753	58660759	miR-375-1
chr8	62673780	62673786	miR-375-1
chr8	64692634	64692640	miR-375-1
chr8	65295867	65295873	miR-375-1
chr8	66504394	66504400	miR-375-1
chr8	72614758	72614764	miR-375-1
chr8	72704956	72704962	miR-375-1
chr8	74353023	74353029	miR-375-1
chr8	82188185	82188191	miR-375-1
chr8	82188220	82188226	miR-375-1
chr8	86963282	86963288	miR-375-1
chr8	91618251	91618257	miR-375-1
chr8	96539254	96539260	miR-375-1
chr8	102179117	102179123	miR-375-1
chr8	117414826	117414832	miR-375-1
chr8	120885985	120885991	miR-375-1
chr8	125486228	125486234	miR-375-1
chr8	125959861	125959867	miR-375-1
chr8	127486524	127486530	miR-375-1
chr8	128032990	128032996	miR-375-1
chr8	130228736	130228742	miR-375-1
chr8	130228752	130228758	miR-375-1
chr8	132328119	132328125	miR-375-1
chr8	132329673	132329679	miR-375-1
chr8	132328119	132328125	miR-375-1
chr8	132329673	132329679	miR-375-1
chr8	132328119	132328125	miR-375-1
chr8	132329673	132329679	miR-375-1
chr8	137059307	137059313	miR-375-1
chr8	137059307	137059313	miR-375-1
chr8	137542061	137542067	miR-375-1
chr8	140472409	140472415	miR-375-1
chr8	184555	184561	miR-375-1
chr8	6476325	6476331	miR-375-1
chr8	6505986	6505992	miR-375-1
chr8	9908948	9908954	miR-375-1
chr8	9910259	9910265	miR-375-1
chr8	9911304	9911310	miR-375-1
chr8	13416596	13416602	miR-375-1
chr8	18590609	18590615	miR-375-1
chr8	38279593	38279599	miR-375-1
chr8	41402206	41402212	miR-375-1
chr8	41402206	41402212	miR-375-1
chr8	57463444	57463450	miR-375-1
chr8	57463874	57463880	miR-375-1
chr8	57463988	57463994	miR-375-1
chr8	63385967	63385973	miR-375-1
chr8	65046071	65046077	miR-375-1
chr8	89748976	89748982	miR-375-1
chr8	91662412	91662418	miR-375-1
chr8	92072464	92072470	miR-375-1
chr8	95804262	95804268	miR-375-1
chr8	103268832	103268838	miR-375-1
chr8	103268903	103268909	miR-375-1
chr8	104177846	104177852	miR-375-1
chr8	104203477	104203483	miR-375-1
chr8	104203477	104203483	miR-375-1
chr8	121787732	121787738	miR-375-1
chr8	124997856	124997862	miR-375-1
chr8	144656924	144656930	miR-375-1
chr8	145105290	145105296	miR-375-1
chr8	145105290	145105296	miR-375-1
chr8	10966925	10966931	miR-375-1
chr8	28273095	28273101	miR-375-1
chr8	31956280	31956286	miR-375-1
chr8	95963595	95963601	miR-375-1
chr8	95963595	95963601	miR-375-1
chr8	123827748	123827754	miR-375-1
chr8	133838779	133838785	miR-375-1
chr8	133838927	133838933	miR-375-1
chr8	6667911	6667917	miR-375-1
chr8	6667911	6667917	miR-375-1
chr8	6667911	6667917	miR-375-1
chr8	24808917	24808923	miR-375-1
chr8	59168373	59168379	miR-375-1
chr8	22547716	22547722	miR-375-1
chr8	23220864	23220870	miR-375-1
chr8	93730667	93730673	miR-375-1
chr8	93730667	93730673	miR-375-1
chr8	93730667	93730673	miR-375-1
chr9	8962160	8962166	miR-375-1
chr9	9800586	9800592	miR-375-1
chr9	13432998	13433004	miR-375-1
chr9	27843456	27843462	miR-375-1
chr9	27844116	27844122	miR-375-1
chr9	37087016	37087022	miR-375-1
chr9	37087016	37087022	miR-375-1
chr9	37087016	37087022	miR-375-1
chr9	37087016	37087022	miR-375-1
chr9	38851609	38851615	miR-375-1
chr9	40721676	40721682	miR-375-1
chr9	40722262	40722268	miR-375-1
chr9	41522014	41522020	miR-375-1
chr9	41522601	41522607	miR-375-1
chr9	42467567	42467573	miR-375-1
chr9	43185278	43185284	miR-375-1
chr9	44260785	44260791	miR-375-1
chr9	45212197	45212203	miR-375-1
chr9	46686183	46686189	miR-375-1
chr9	46702770	46702776	miR-375-1
chr9	85066617	85066623	miR-375-1
chr9	85066617	85066623	miR-375-1
chr9	92788091	92788097	miR-375-1
chr9	97101282	97101288	miR-375-1
chr9	97122172	97122178	miR-375-1
chr9	99957640	99957646	miR-375-1
chr9	102117703	102117709	miR-375-1
chr9	102117703	102117709	miR-375-1
chr9	102117703	102117709	miR-375-1
chr9	102117703	102117709	miR-375-1
chr9	105348080	105348086	miR-375-1
chr9	109366522	109366528	miR-375-1
chr9	109366942	109366948	miR-375-1
chr9	109366522	109366528	miR-375-1
chr9	109366942	109366948	miR-375-1
chr9	109400499	109400505	miR-375-1
chr9	115866992	115866998	miR-375-1
chr9	115867159	115867165	miR-375-1
chr9	115867159	115867165	miR-375-1
chr9	120418917	120418923	miR-375-1
chr9	128507709	128507715	miR-375-1
chr9	128507709	128507715	miR-375-1
chr9	132266169	132266175	miR-375-1
chr9	132266169	132266175	miR-375-1
chr9	132266169	132266175	miR-375-1
chr9	22058786	22058792	miR-375-1
chr9	22058786	22058792	miR-375-1
chr9	34084350	34084356	miR-375-1
chr9	36861349	36861355	miR-375-1
chr9	70844015	70844021	miR-375-1
chr9	71010909	71010915	miR-375-1
chr9	86452625	86452631	miR-375-1
chr9	90474171	90474177	miR-375-1
chr9	90474234	90474240	miR-375-1
chr9	107689849	107689855	miR-375-1
chr9	123587209	123587215	miR-375-1
chr9	123614770	123614776	miR-375-1
chr9	123614770	123614776	miR-375-1
chr9	124337201	124337207	miR-375-1
chr9	125381716	125381722	miR-375-1
chr9	128016909	128016915	miR-375-1
chr9	130579396	130579402	miR-375-1
chr9	130702967	130702973	miR-375-1
chr9	130702967	130702973	miR-375-1
chr9	130702967	130702973	miR-375-1
chr9	130702967	130702973	miR-375-1
chr9	130700808	130700814	miR-375-1
chr9	130702967	130702973	miR-375-1
chr9	130700808	130700814	miR-375-1
chr9	130702967	130702973	miR-375-1
chr9	130700808	130700814	miR-375-1
chr9	130702967	130702973	miR-375-1
chr9	130702967	130702973	miR-375-1
chr9	136477862	136477868	miR-375-1
chr9	136477921	136477927	miR-375-1
chr9	136891357	136891363	miR-375-1
chr9	136891357	136891363	miR-375-1
chr9	136891357	136891363	miR-375-1
chr9	138354912	138354918	miR-375-1
chr9	6974809	6974815	miR-375-1
chr9	8700695	8700701	miR-375-1
chr9	100058282	100058288	miR-375-1
chr9	124646955	124646961	miR-375-1
chr9	124647193	124647199	miR-375-1
chr9	136129575	136129581	miR-375-1
chr10	2542756	2542762	miR-375-1
chr10	2544007	2544013	miR-375-1
chr10	2544007	2544013	miR-375-1
chr10	3541381	3541387	miR-375-1
chr10	6628446	6628452	miR-375-1
chr10	8442825	8442831	miR-375-1
chr10	11002160	11002166	miR-375-1
chr10	16325900	16325906	miR-375-1
chr10	16325900	16325906	miR-375-1
chr10	29032974	29032980	miR-375-1
chr10	29078483	29078489	miR-375-1
chr10	34206619	34206625	miR-375-1
chr10	38080766	38080772	miR-375-1
chr10	43199979	43199985	miR-375-1
chr10	44126819	44126825	miR-375-1
chr10	44435271	44435277	miR-375-1
chr10	44755306	44755312	miR-375-1
chr10	47657081	47657087	miR-375-1
chr10	52724339	52724345	miR-375-1
chr10	61498275	61498281	miR-375-1
chr10	61498275	61498281	miR-375-1
chr10	61498275	61498281	miR-375-1
chr10	61498275	61498281	miR-375-1
chr10	61498275	61498281	miR-375-1
chr10	61498275	61498281	miR-375-1
chr10	61498275	61498281	miR-375-1
chr10	67345516	67345522	miR-375-1
chr10	67345516	67345522	miR-375-1
chr10	67345516	67345522	miR-375-1
chr10	67387965	67387971	miR-375-1
chr10	67391961	67391967	miR-375-1
chr10	71754423	71754429	miR-375-1
chr10	81426492	81426498	miR-375-1
chr10	81568577	81568583	miR-375-1
chr10	81568577	81568583	miR-375-1
chr10	81568577	81568583	miR-375-1
chr10	81568577	81568583	miR-375-1
chr10	81568577	81568583	miR-375-1
chr10	81568577	81568583	miR-375-1
chr10	92220680	92220686	miR-375-1
chr10	109604270	109604276	miR-375-1
chr10	118919039	118919045	miR-375-1
chr10	120118697	120118703	miR-375-1
chr10	120118697	120118703	miR-375-1
chr10	127396226	127396232	miR-375-1
chr10	127396226	127396232	miR-375-1
chr10	127396226	127396232	miR-375-1
chr10	127396226	127396232	miR-375-1
chr10	127396226	127396232	miR-375-1
chr10	127396226	127396232	miR-375-1
chr10	134325206	134325212	miR-375-1
chr10	134759732	134759738	miR-375-1
chr10	5556805	5556811	miR-375-1
chr10	5557312	5557318	miR-375-1
chr10	13752416	13752422	miR-375-1
chr10	17451382	17451388	miR-375-1
chr10	17452178	17452184	miR-375-1
chr10	17452614	17452620	miR-375-1
chr10	17451382	17451388	miR-375-1
chr10	17452178	17452184	miR-375-1
chr10	17452614	17452620	miR-375-1
chr10	17684176	17684182	miR-375-1
chr10	28056460	28056466	miR-375-1
chr10	28056460	28056466	miR-375-1
chr10	32663267	32663273	miR-375-1
chr10	89067833	89067839	miR-375-1
chr10	89068094	89068100	miR-375-1
chr10	89090711	89090717	miR-375-1
chr10	97779559	97779565	miR-375-1
chr10	98753401	98753407	miR-375-1
chr10	101950341	101950347	miR-375-1
chr10	122639111	122639117	miR-375-1
chr10	123711061	123711067	miR-375-1
chr10	81422994	81423000	miR-375-1
chr10	81424233	81424239	miR-375-1
chr10	125673257	125673263	miR-375-1
chr10	44167182	44167188	miR-375-1
chr10	44169914	44169920	miR-375-1
chr10	88760108	88760114	miR-375-1
chr10	88760108	88760114	miR-375-1
chr10	88760108	88760114	miR-375-1
chr10	97917132	97917138	miR-375-1
chr10	97918852	97918858	miR-375-1
chr10	97917132	97917138	miR-375-1
chr10	97918852	97918858	miR-375-1
chr10	97918852	97918858	miR-375-1
chr10	10976594	10976600	miR-375-1
chr10	31608700	31608706	miR-375-1
chr10	75258449	75258455	miR-375-1
chr11	5127522	5127528	miR-375-1
chr11	10918236	10918242	miR-375-1
chr11	11189406	11189412	miR-375-1
chr11	11190661	11190667	miR-375-1
chr11	15583573	15583579	miR-375-1
chr11	17718585	17718591	miR-375-1
chr11	17718585	17718591	miR-375-1
chr11	23816412	23816418	miR-375-1
chr11	24279836	24279842	miR-375-1
chr11	29477376	29477382	miR-375-1
chr11	29735525	29735531	miR-375-1
chr11	30002893	30002899	miR-375-1
chr11	31808175	31808181	miR-375-1
chr11	34579402	34579408	miR-375-1
chr11	35682849	35682855	miR-375-1
chr11	38639883	38639889	miR-375-1
chr11	41540458	41540464	miR-375-1
chr11	41878099	41878105	miR-375-1
chr11	41878099	41878105	miR-375-1
chr11	60454487	60454493	miR-375-1
chr11	60454487	60454493	miR-375-1
chr11	60454487	60454493	miR-375-1
chr11	60454487	60454493	miR-375-1
chr11	60828880	60828886	miR-375-1
chr11	61307170	61307176	miR-375-1
chr11	64015587	64015593	miR-375-1
chr11	65265980	65265986	miR-375-1
chr11	66326388	66326394	miR-375-1
chr11	67656952	67656958	miR-375-1
chr11	68871095	68871101	miR-375-1
chr11	76155297	76155303	miR-375-1
chr11	76155627	76155633	miR-375-1
chr11	76337770	76337776	miR-375-1
chr11	80473575	80473581	miR-375-1
chr11	82898014	82898020	miR-375-1
chr11	86424745	86424751	miR-375-1
chr11	94381268	94381274	miR-375-1
chr11	105028656	105028662	miR-375-1
chr11	105983304	105983310	miR-375-1
chr11	107184166	107184172	miR-375-1
chr11	107186109	107186115	miR-375-1
chr11	119865641	119865647	miR-375-1
chr11	125971809	125971815	miR-375-1
chr11	128484315	128484321	miR-375-1
chr11	134632277	134632283	miR-375-1
chr11	325596	325602	miR-375-1
chr11	463516	463522	miR-375-1
chr11	666246	666252	miR-375-1
chr11	2653547	2653553	miR-375-1
chr11	3052575	3052581	miR-375-1
chr11	4158368	4158374	miR-375-1
chr11	7462298	7462304	miR-375-1
chr11	7462697	7462703	miR-375-1
chr11	7462697	7462703	miR-375-1
chr11	8700779	8700785	miR-375-1
chr11	9078947	9078953	miR-375-1
chr11	9832065	9832071	miR-375-1
